ID Obra,Ano Início Obra,Data Início,Ano Fim Obra,Data Fim,UF,Município,Latitude,Longitude,Execução Física,Execução Financeira,Investimento Total,Modalidade,Tipo de Instrumento,Tipo,Subtipo,CNPJ Executor,Funcional Programática,Emenda,Plurianual Prioritário,PróBrasil,Restos a Pagar,Valor Conclusão,Valor Empenhado,Valor Repasse,Valor Desembolsado,Motivo Paralisação,Causa Paralisação,Justificativa Tratativa,Data Previsão Retomada,Data Criação,Data Atualização
723732,2009,2009-12-18 00:00:00,2010,2010-11-27 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,-,-,5208599.98,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-
